county,povall_2019,pctpovall_2019,gm_chemical_name,date,year,mean_gm_result
Humboldt,25136,19.1,Nitrate as N (mg/l),2014-09-15,2014,1.73333333333333
Humboldt,25136,19.1,Nitrate as N (mg/l),2014-10-15,2014,0.385714285714286
Humboldt,25136,19.1,Nitrate as N (mg/l),2014-12-15,2014,0.951428571428571
Humboldt,25136,19.1,Nitrate as N (mg/l),2015-01-15,2015,1.09166666666667
Humboldt,25136,19.1,Nitrate as N (mg/l),2015-02-15,2015,0.509666666666667
Humboldt,25136,19.1,Nitrate as N (mg/l),2015-03-15,2015,1.96666666666667
Humboldt,25136,19.1,Nitrate as N (mg/l),2015-04-15,2015,0.102727272727273
Humboldt,25136,19.1,Nitrate as N (mg/l),2015-05-15,2015,0
Humboldt,25136,19.1,Nitrate as N (mg/l),2015-06-15,2015,0.911428571428571
Humboldt,25136,19.1,Nitrate as N (mg/l),2015-07-15,2015,0.3
Humboldt,25136,19.1,Nitrate as N (mg/l),2015-08-15,2015,0.102
Humboldt,25136,19.1,Nitrate as N (mg/l),2015-09-15,2015,1.76
Humboldt,25136,19.1,Nitrate as N (mg/l),2015-10-15,2015,0
Humboldt,25136,19.1,Nitrate as N (mg/l),2015-11-15,2015,0.2175
Humboldt,25136,19.1,Nitrate as N (mg/l),2015-12-15,2015,0.561052631578947
Humboldt,25136,19.1,Nitrate as N (mg/l),2016-01-15,2016,0.944444444444445
Humboldt,25136,19.1,Nitrate as N (mg/l),2016-02-15,2016,0.19125
Humboldt,25136,19.1,Nitrate as N (mg/l),2016-03-15,2016,2.5575
Humboldt,25136,19.1,Nitrate as N (mg/l),2016-04-15,2016,0.414285714285714
Humboldt,25136,19.1,Nitrate as N (mg/l),2016-06-15,2016,1.22666666666667
Humboldt,25136,19.1,Nitrate as N (mg/l),2016-07-15,2016,0
Humboldt,25136,19.1,Nitrate as N (mg/l),2016-08-15,2016,0.85
Humboldt,25136,19.1,Nitrate as N (mg/l),2016-09-15,2016,1.33333333333333
Humboldt,25136,19.1,Nitrate as N (mg/l),2016-10-15,2016,0.68
Humboldt,25136,19.1,Nitrate as N (mg/l),2016-11-15,2016,0.0942857142857143
Humboldt,25136,19.1,Nitrate as N (mg/l),2016-12-15,2016,0.5
Humboldt,25136,19.1,Nitrate as N (mg/l),2017-01-15,2017,0.67
Humboldt,25136,19.1,Nitrate as N (mg/l),2017-02-15,2017,0.298333333333333
Humboldt,25136,19.1,Nitrate as N (mg/l),2017-03-15,2017,2
Humboldt,25136,19.1,Nitrate as N (mg/l),2017-04-15,2017,1.35375
Humboldt,25136,19.1,Nitrate as N (mg/l),2017-05-15,2017,0
Humboldt,25136,19.1,Nitrate as N (mg/l),2017-06-15,2017,3.74
Humboldt,25136,19.1,Nitrate as N (mg/l),2017-07-15,2017,0.806
Humboldt,25136,19.1,Nitrate as N (mg/l),2017-08-15,2017,0
Humboldt,25136,19.1,Nitrate as N (mg/l),2017-09-15,2017,0.75
Humboldt,25136,19.1,Nitrate as N (mg/l),2017-10-15,2017,0
Humboldt,25136,19.1,Nitrate as N (mg/l),2017-11-15,2017,0.535
Humboldt,25136,19.1,Nitrate as N (mg/l),2017-12-15,2017,0
Humboldt,25136,19.1,Nitrate as N (mg/l),2018-01-15,2018,2.5
Humboldt,25136,19.1,Nitrate as N (mg/l),2018-02-15,2018,0.24125
Humboldt,25136,19.1,Nitrate as N (mg/l),2018-03-15,2018,1.08571428571429
Humboldt,25136,19.1,Nitrate as N (mg/l),2018-04-15,2018,0.405
Humboldt,25136,19.1,Nitrate as N (mg/l),2018-05-15,2018,0
Humboldt,25136,19.1,Nitrate as N (mg/l),2018-06-15,2018,1.392
Humboldt,25136,19.1,Nitrate as N (mg/l),2018-07-15,2018,0
Humboldt,25136,19.1,Nitrate as N (mg/l),2018-08-15,2018,1.16666666666667
Humboldt,25136,19.1,Nitrate as N (mg/l),2018-09-15,2018,2.78
Humboldt,25136,19.1,Nitrate as N (mg/l),2018-10-15,2018,0.333333333333333
Humboldt,25136,19.1,Nitrate as N (mg/l),2018-11-15,2018,0.156666666666667
Humboldt,25136,19.1,Nitrate as N (mg/l),2018-12-15,2018,1.62
Humboldt,25136,19.1,Nitrate as N (mg/l),2019-01-15,2019,1.012
Humboldt,25136,19.1,Nitrate as N (mg/l),2019-02-15,2019,0.475
Humboldt,25136,19.1,Nitrate as N (mg/l),2019-03-15,2019,1.08571428571429
Humboldt,25136,19.1,Nitrate as N (mg/l),2019-04-15,2019,0
Humboldt,25136,19.1,Nitrate as N (mg/l),2019-05-15,2019,0.5
Humboldt,25136,19.1,Nitrate as N (mg/l),2019-06-15,2019,1.10571428571429
Humboldt,25136,19.1,Nitrate as N (mg/l),2019-07-15,2019,0
Humboldt,25136,19.1,Nitrate as N (mg/l),2019-08-15,2019,0
Humboldt,25136,19.1,Nitrate as N (mg/l),2019-09-15,2019,1.11142857142857
Humboldt,25136,19.1,Nitrate as N (mg/l),2019-10-15,2019,0.533333333333333
Humboldt,25136,19.1,Nitrate as N (mg/l),2019-11-15,2019,0
Humboldt,25136,19.1,Nitrate as N (mg/l),2019-12-15,2019,1.21166666666667
Humboldt,25136,19.1,Nitrate as N (mg/l),2020-01-15,2020,0.9
Humboldt,25136,19.1,Nitrate as N (mg/l),2020-02-15,2020,0.608571428571429
Humboldt,25136,19.1,Nitrate as N (mg/l),2020-03-15,2020,1.825
Humboldt,25136,19.1,Nitrate as N (mg/l),2020-04-15,2020,0
Humboldt,25136,19.1,Nitrate as N (mg/l),2020-05-15,2020,0
Humboldt,25136,19.1,Nitrate as N (mg/l),2020-06-15,2020,1.29666666666667
Humboldt,25136,19.1,Nitrate as N (mg/l),2020-07-15,2020,0
Humboldt,25136,19.1,Nitrate as N (mg/l),2020-08-15,2020,0.945
Humboldt,25136,19.1,Nitrate as N (mg/l),2020-09-15,2020,1.306
Humboldt,25136,19.1,Nitrate as N (mg/l),2020-10-15,2020,1.004
Humboldt,25136,19.1,Nitrate as N (mg/l),2020-11-15,2020,0.115
Humboldt,25136,19.1,Nitrate as N (mg/l),2020-12-15,2020,1.19333333333333
Humboldt,25136,19.1,Nitrate as N (mg/l),2021-01-15,2021,0
Humboldt,25136,19.1,Nitrate as N (mg/l),2021-02-15,2021,1.18888888888889
Humboldt,25136,19.1,Nitrate as N (mg/l),2021-03-15,2021,1.675
Humboldt,25136,19.1,Nitrate as N (mg/l),2021-04-15,2021,0
Humboldt,25136,19.1,Potassium (mg/l),2001-05-15,2001,0.9
Humboldt,25136,19.1,Potassium (mg/l),2004-12-15,2004,0
Humboldt,25136,19.1,Potassium (mg/l),2005-09-15,2005,0
Humboldt,25136,19.1,Potassium (mg/l),2005-10-15,2005,5
Humboldt,25136,19.1,Potassium (mg/l),2006-06-15,2006,0
Humboldt,25136,19.1,Potassium (mg/l),2007-04-15,2007,5
Humboldt,25136,19.1,Potassium (mg/l),2007-12-15,2007,2
Humboldt,25136,19.1,Potassium (mg/l),2008-12-15,2008,2
Humboldt,25136,19.1,Potassium (mg/l),2010-04-15,2010,2
Humboldt,25136,19.1,Potassium (mg/l),2010-05-15,2010,2
Humboldt,25136,19.1,Potassium (mg/l),2010-06-15,2010,2
Humboldt,25136,19.1,Potassium (mg/l),2010-07-15,2010,2
Humboldt,25136,19.1,Potassium (mg/l),2010-11-15,2010,2
Humboldt,25136,19.1,Potassium (mg/l),2011-05-15,2011,2.4
Humboldt,25136,19.1,Potassium (mg/l),2011-07-15,2011,2
Humboldt,25136,19.1,Potassium (mg/l),2012-05-15,2012,2
Humboldt,25136,19.1,Potassium (mg/l),2013-09-15,2013,0.98
Humboldt,25136,19.1,Potassium (mg/l),2014-03-15,2014,0.74
Humboldt,25136,19.1,Potassium (mg/l),2014-04-15,2014,1.9
Humboldt,25136,19.1,Potassium (mg/l),2014-10-15,2014,1.13333333333333
Humboldt,25136,19.1,Potassium (mg/l),2015-03-15,2015,0.775
Humboldt,25136,19.1,Potassium (mg/l),2015-08-15,2015,1.1
Humboldt,25136,19.1,Potassium (mg/l),2015-12-15,2015,2.1
Humboldt,25136,19.1,Potassium (mg/l),2016-02-15,2016,1.1
Humboldt,25136,19.1,Potassium (mg/l),2016-12-15,2016,1.13333333333333
Humboldt,25136,19.1,Potassium (mg/l),2017-07-15,2017,1.1
Humboldt,25136,19.1,Potassium (mg/l),2017-09-15,2017,2.18
Humboldt,25136,19.1,Potassium (mg/l),2017-11-15,2017,0.65
Humboldt,25136,19.1,Potassium (mg/l),2019-01-15,2019,1
Humboldt,25136,19.1,Potassium (mg/l),2019-03-15,2019,1
Humboldt,25136,19.1,Potassium (mg/l),2019-04-15,2019,0.83
Humboldt,25136,19.1,Potassium (mg/l),2019-06-15,2019,2.05
Humboldt,25136,19.1,Potassium (mg/l),2019-09-15,2019,1.1
Imperial,38020,22,Bicarbonate Alkalinity (mg/l),2001-05-15,2001,258
Imperial,38020,22,Bicarbonate Alkalinity (mg/l),2002-12-15,2002,130
Imperial,38020,22,Bicarbonate Alkalinity (mg/l),2003-03-15,2003,260
Imperial,38020,22,Bicarbonate Alkalinity (mg/l),2003-06-15,2003,178.4
Imperial,38020,22,Bicarbonate Alkalinity (mg/l),2003-12-15,2003,130
Imperial,38020,22,Bicarbonate Alkalinity (mg/l),2004-06-15,2004,160
Imperial,38020,22,Bicarbonate Alkalinity (mg/l),2004-11-15,2004,140
Imperial,38020,22,Bicarbonate Alkalinity (mg/l),2004-12-15,2004,316
Imperial,38020,22,Bicarbonate Alkalinity (mg/l),2005-06-15,2005,288
Imperial,38020,22,Bicarbonate Alkalinity (mg/l),2005-11-15,2005,241
Imperial,38020,22,Bicarbonate Alkalinity (mg/l),2006-05-15,2006,154.666666666667
Imperial,38020,22,Bicarbonate Alkalinity (mg/l),2006-07-15,2006,147
Imperial,38020,22,Bicarbonate Alkalinity (mg/l),2006-08-15,2006,90
Imperial,38020,22,Bicarbonate Alkalinity (mg/l),2007-01-15,2007,430
Imperial,38020,22,Bicarbonate Alkalinity (mg/l),2007-06-15,2007,120
Imperial,38020,22,Bicarbonate Alkalinity (mg/l),2007-09-15,2007,255
Imperial,38020,22,Bicarbonate Alkalinity (mg/l),2007-10-15,2007,300
Imperial,38020,22,Bicarbonate Alkalinity (mg/l),2008-07-15,2008,140
Imperial,38020,22,Bicarbonate Alkalinity (mg/l),2010-07-15,2010,135
Imperial,38020,22,Bicarbonate Alkalinity (mg/l),2010-09-15,2010,215
Imperial,38020,22,Bicarbonate Alkalinity (mg/l),2011-05-15,2011,260
Imperial,38020,22,Bicarbonate Alkalinity (mg/l),2013-07-15,2013,126.666666666667
Imperial,38020,22,Bicarbonate Alkalinity (mg/l),2013-10-15,2013,230
Imperial,38020,22,Bicarbonate Alkalinity (mg/l),2014-06-15,2014,270
Imperial,38020,22,Bicarbonate Alkalinity (mg/l),2015-01-15,2015,120
Imperial,38020,22,Bicarbonate Alkalinity (mg/l),2015-09-15,2015,80
Imperial,38020,22,Bicarbonate Alkalinity (mg/l),2017-06-15,2017,260
Imperial,38020,22,Bicarbonate Alkalinity (mg/l),2018-01-15,2018,85.5
Imperial,38020,22,Bicarbonate Alkalinity (mg/l),2019-05-15,2019,360
Imperial,38020,22,Nitrate as N (mg/l),2001-05-15,2001,0.66
Imperial,38020,22,Nitrate as N (mg/l),2002-07-15,2002,1.4
Imperial,38020,22,Nitrate as N (mg/l),2002-12-15,2002,2
Imperial,38020,22,Nitrate as N (mg/l),2003-03-15,2003,0.05
Imperial,38020,22,Nitrate as N (mg/l),2003-06-15,2003,2.08
Imperial,38020,22,Nitrate as N (mg/l),2003-12-15,2003,2.5
Imperial,38020,22,Nitrate as N (mg/l),2004-02-15,2004,1.5
Imperial,38020,22,Nitrate as N (mg/l),2004-05-15,2004,2.5
Imperial,38020,22,Nitrate as N (mg/l),2004-06-15,2004,2.7
Imperial,38020,22,Nitrate as N (mg/l),2004-07-15,2004,0
Imperial,38020,22,Nitrate as N (mg/l),2004-11-15,2004,2.7
Imperial,38020,22,Nitrate as N (mg/l),2004-12-15,2004,0.33
Imperial,38020,22,Nitrate as N (mg/l),2005-03-15,2005,1.5
Imperial,38020,22,Nitrate as N (mg/l),2005-06-15,2005,0.5
Imperial,38020,22,Nitrate as N (mg/l),2005-11-15,2005,0.05
Imperial,38020,22,Nitrate as N (mg/l),2006-05-15,2006,0.9
Imperial,38020,22,Nitrate as N (mg/l),2006-07-15,2006,0
Imperial,38020,22,Nitrate as N (mg/l),2006-08-15,2006,2.44
Imperial,38020,22,Nitrate as N (mg/l),2006-09-15,2006,0
Imperial,38020,22,Nitrate as N (mg/l),2006-10-15,2006,0.2
Imperial,38020,22,Nitrate as N (mg/l),2007-01-15,2007,0
Imperial,38020,22,Nitrate as N (mg/l),2007-02-15,2007,1.55
Imperial,38020,22,Nitrate as N (mg/l),2007-06-15,2007,0.34
Imperial,38020,22,Nitrate as N (mg/l),2007-09-15,2007,0
Imperial,38020,22,Nitrate as N (mg/l),2007-10-15,2007,0.38
Imperial,38020,22,Nitrate as N (mg/l),2008-01-15,2008,1.45
Imperial,38020,22,Nitrate as N (mg/l),2008-02-15,2008,0
Imperial,38020,22,Nitrate as N (mg/l),2008-07-15,2008,2.2
Imperial,38020,22,Nitrate as N (mg/l),2008-09-15,2008,3.2
Imperial,38020,22,Nitrate as N (mg/l),2009-09-15,2009,2.89
Imperial,38020,22,Nitrate as N (mg/l),2009-10-15,2009,0.47
Imperial,38020,22,Nitrate as N (mg/l),2010-07-15,2010,1.86666666666667
Imperial,38020,22,Nitrate as N (mg/l),2010-09-15,2010,0.5
Imperial,38020,22,Nitrate as N (mg/l),2010-11-15,2010,3.4
Imperial,38020,22,Nitrate as N (mg/l),2011-03-15,2011,0.395
Imperial,38020,22,Nitrate as N (mg/l),2011-05-15,2011,11
Imperial,38020,22,Nitrate as N (mg/l),2011-09-15,2011,2.9
Imperial,38020,22,Nitrate as N (mg/l),2012-05-15,2012,4.764
Imperial,38020,22,Nitrate as N (mg/l),2012-06-15,2012,8.31
Imperial,38020,22,Nitrate as N (mg/l),2012-07-15,2012,6.73
Imperial,38020,22,Nitrate as N (mg/l),2012-08-15,2012,8.09
Imperial,38020,22,Nitrate as N (mg/l),2012-09-15,2012,5.89
Imperial,38020,22,Nitrate as N (mg/l),2012-10-15,2012,8.25
Imperial,38020,22,Nitrate as N (mg/l),2013-01-15,2013,9.22
Imperial,38020,22,Nitrate as N (mg/l),2013-03-15,2013,8.09
Imperial,38020,22,Nitrate as N (mg/l),2013-04-15,2013,8.8
Imperial,38020,22,Nitrate as N (mg/l),2013-05-15,2013,9.7
Imperial,38020,22,Nitrate as N (mg/l),2013-06-15,2013,8.18
Imperial,38020,22,Nitrate as N (mg/l),2013-07-15,2013,3.465
Imperial,38020,22,Nitrate as N (mg/l),2013-08-15,2013,8.8
Imperial,38020,22,Nitrate as N (mg/l),2013-10-15,2013,4.3
Imperial,38020,22,Nitrate as N (mg/l),2013-11-15,2013,8.6
Imperial,38020,22,Nitrate as N (mg/l),2013-12-15,2013,8.1
Imperial,38020,22,Nitrate as N (mg/l),2014-01-15,2014,7.9
Imperial,38020,22,Nitrate as N (mg/l),2014-02-15,2014,4.32
Imperial,38020,22,Nitrate as N (mg/l),2014-04-15,2014,2.8625
Imperial,38020,22,Nitrate as N (mg/l),2014-05-15,2014,7.9
Imperial,38020,22,Nitrate as N (mg/l),2014-06-15,2014,7.5
Imperial,38020,22,Nitrate as N (mg/l),2014-07-15,2014,2.73
Imperial,38020,22,Nitrate as N (mg/l),2014-08-15,2014,6.8
Imperial,38020,22,Nitrate as N (mg/l),2014-10-15,2014,6.8
Imperial,38020,22,Nitrate as N (mg/l),2014-11-15,2014,7.2
Imperial,38020,22,Nitrate as N (mg/l),2014-12-15,2014,7.7
Imperial,38020,22,Nitrate as N (mg/l),2015-01-15,2015,1.859
Imperial,38020,22,Nitrate as N (mg/l),2015-02-15,2015,6.6
Imperial,38020,22,Nitrate as N (mg/l),2015-03-15,2015,5.6
Imperial,38020,22,Nitrate as N (mg/l),2015-04-15,2015,4.3
Imperial,38020,22,Nitrate as N (mg/l),2015-05-15,2015,5.6
Imperial,38020,22,Nitrate as N (mg/l),2015-07-15,2015,5.2
Imperial,38020,22,Nitrate as N (mg/l),2015-08-15,2015,5.6
Imperial,38020,22,Nitrate as N (mg/l),2015-09-15,2015,3.34333333333333
Imperial,38020,22,Nitrate as N (mg/l),2015-10-15,2015,4.5
Imperial,38020,22,Nitrate as N (mg/l),2015-11-15,2015,4.1
Imperial,38020,22,Nitrate as N (mg/l),2015-12-15,2015,5.2
Imperial,38020,22,Nitrate as N (mg/l),2016-01-15,2016,5.3
Imperial,38020,22,Nitrate as N (mg/l),2016-02-15,2016,1.95
Imperial,38020,22,Nitrate as N (mg/l),2016-03-15,2016,3.3
Imperial,38020,22,Nitrate as N (mg/l),2016-04-15,2016,3.1
Imperial,38020,22,Nitrate as N (mg/l),2016-05-15,2016,4
Imperial,38020,22,Nitrate as N (mg/l),2016-06-15,2016,4.6
Imperial,38020,22,Nitrate as N (mg/l),2016-07-15,2016,5.6
Imperial,38020,22,Nitrate as N (mg/l),2016-08-15,2016,3.5
Imperial,38020,22,Nitrate as N (mg/l),2016-09-15,2016,3.4
Imperial,38020,22,Nitrate as N (mg/l),2016-10-15,2016,3.6
Imperial,38020,22,Nitrate as N (mg/l),2016-11-15,2016,4
Imperial,38020,22,Nitrate as N (mg/l),2016-12-15,2016,13
Imperial,38020,22,Nitrate as N (mg/l),2017-01-15,2017,2.8
Imperial,38020,22,Nitrate as N (mg/l),2017-02-15,2017,2.6
Imperial,38020,22,Nitrate as N (mg/l),2017-03-15,2017,2.6
Imperial,38020,22,Nitrate as N (mg/l),2017-04-15,2017,2.1
Imperial,38020,22,Nitrate as N (mg/l),2017-05-15,2017,2.4
Imperial,38020,22,Nitrate as N (mg/l),2017-06-15,2017,1.9
Imperial,38020,22,Nitrate as N (mg/l),2017-07-15,2017,2
Imperial,38020,22,Nitrate as N (mg/l),2017-08-15,2017,2.2
Imperial,38020,22,Nitrate as N (mg/l),2017-09-15,2017,2.4
Imperial,38020,22,Nitrate as N (mg/l),2017-10-15,2017,0.94
Imperial,38020,22,Nitrate as N (mg/l),2017-11-15,2017,0.84
Imperial,38020,22,Nitrate as N (mg/l),2017-12-15,2017,1.70666666666667
Imperial,38020,22,Nitrate as N (mg/l),2018-01-15,2018,1.16
Imperial,38020,22,Nitrate as N (mg/l),2018-02-15,2018,0.95
Imperial,38020,22,Nitrate as N (mg/l),2018-03-15,2018,1.6
Imperial,38020,22,Nitrate as N (mg/l),2018-04-15,2018,1.5
Imperial,38020,22,Nitrate as N (mg/l),2018-05-15,2018,1.7
Imperial,38020,22,Nitrate as N (mg/l),2018-06-15,2018,2.1
Imperial,38020,22,Nitrate as N (mg/l),2018-07-15,2018,2.23333333333333
Imperial,38020,22,Nitrate as N (mg/l),2018-08-15,2018,3.7
Imperial,38020,22,Nitrate as N (mg/l),2018-10-15,2018,1.3
Imperial,38020,22,Nitrate as N (mg/l),2018-11-15,2018,2.7
Imperial,38020,22,Nitrate as N (mg/l),2018-12-15,2018,2.65
Imperial,38020,22,Nitrate as N (mg/l),2019-01-15,2019,0.964
Imperial,38020,22,Nitrate as N (mg/l),2019-02-15,2019,0.52
Imperial,38020,22,Nitrate as N (mg/l),2019-03-15,2019,1.3
Imperial,38020,22,Nitrate as N (mg/l),2019-04-15,2019,0.4
Imperial,38020,22,Nitrate as N (mg/l),2019-05-15,2019,0.833333333333333
Imperial,38020,22,Nitrate as N (mg/l),2019-08-15,2019,2.1
Imperial,38020,22,Nitrate as N (mg/l),2019-09-15,2019,24
Imperial,38020,22,Nitrate as N (mg/l),2019-11-15,2019,1.85
Imperial,38020,22,Nitrate as N (mg/l),2020-01-15,2020,0.945
Imperial,38020,22,Nitrate as N (mg/l),2020-02-15,2020,0.445
Imperial,38020,22,Nitrate as N (mg/l),2020-03-15,2020,1.23333333333333
Imperial,38020,22,Nitrate as N (mg/l),2020-05-15,2020,0.83
Imperial,38020,22,Nitrate as N (mg/l),2020-06-15,2020,0
Imperial,38020,22,Nitrate as N (mg/l),2020-08-15,2020,1.55
Imperial,38020,22,Nitrate as N (mg/l),2020-11-15,2020,2.2
Imperial,38020,22,Nitrate as N (mg/l),2021-01-15,2021,1.2925
Imperial,38020,22,Nitrate as N (mg/l),2021-02-15,2021,0.85
Imperial,38020,22,Nitrate as N (mg/l),2021-03-15,2021,1.9
Imperial,38020,22,Potassium (mg/l),2001-05-15,2001,5.5
Imperial,38020,22,Potassium (mg/l),2003-03-15,2003,5.3
Imperial,38020,22,Potassium (mg/l),2003-06-15,2003,4.56
Imperial,38020,22,Potassium (mg/l),2004-06-15,2004,4.8
Imperial,38020,22,Potassium (mg/l),2004-11-15,2004,4.1
Imperial,38020,22,Potassium (mg/l),2005-11-15,2005,12.4
Imperial,38020,22,Potassium (mg/l),2006-05-15,2006,4.53333333333333
Imperial,38020,22,Potassium (mg/l),2006-07-15,2006,4.8
Imperial,38020,22,Potassium (mg/l),2006-08-15,2006,2
Imperial,38020,22,Potassium (mg/l),2007-01-15,2007,9.2
Imperial,38020,22,Potassium (mg/l),2007-09-15,2007,7.2
Imperial,38020,22,Potassium (mg/l),2007-10-15,2007,6.3
Imperial,38020,22,Potassium (mg/l),2008-07-15,2008,4.6
Imperial,38020,22,Potassium (mg/l),2010-09-15,2010,5.07
Imperial,38020,22,Potassium (mg/l),2013-10-15,2013,4.1
Imperial,38020,22,Potassium (mg/l),2015-01-15,2015,7
Imperial,38020,22,Potassium (mg/l),2015-09-15,2015,2
Imperial,38020,22,Potassium (mg/l),2017-06-15,2017,6.1
Imperial,38020,22,Potassium (mg/l),2018-01-15,2018,6.6
Imperial,38020,22,Potassium (mg/l),2019-05-15,2019,4.3
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2000-01-15,2000,211.5
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2000-02-15,2000,47
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2000-05-15,2000,216.666666666667
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2000-06-15,2000,90
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2000-10-15,2000,98.7666666666667
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2001-01-15,2001,303.333333333333
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2001-07-15,2001,190
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2001-10-15,2001,110
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2002-01-15,2002,250
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2002-02-15,2002,135.2
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2002-03-15,2002,81.3333333333333
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2002-04-15,2002,390
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2002-05-15,2002,64.3333333333333
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2002-06-15,2002,74.3333333333333
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2002-08-15,2002,68.75
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2002-09-15,2002,107
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2003-03-15,2003,96
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2003-05-15,2003,130
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2003-06-15,2003,100
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2003-07-15,2003,115
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2003-08-15,2003,71
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2003-09-15,2003,90.3333333333333
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2003-10-15,2003,40
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2003-12-15,2003,148.666666666667
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2004-02-15,2004,142
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2004-04-15,2004,350
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2004-05-15,2004,76
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2004-06-15,2004,510
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2004-09-15,2004,700
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2004-10-15,2004,81
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2004-11-15,2004,290
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2004-12-15,2004,80
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2005-02-15,2005,88.7142857142857
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2005-04-15,2005,54
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2005-05-15,2005,73.5
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2005-06-15,2005,196.166666666667
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2005-08-15,2005,70
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2005-10-15,2005,122
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2005-11-15,2005,113.5
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2005-12-15,2005,63
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2006-01-15,2006,370
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2006-03-15,2006,380
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2006-05-15,2006,150
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2006-06-15,2006,86.6666666666667
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2006-07-15,2006,85.25
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2006-08-15,2006,89
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2006-09-15,2006,155
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2006-10-15,2006,97.75
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2006-11-15,2006,240
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2007-01-15,2007,109
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2007-06-15,2007,140
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2007-10-15,2007,80
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2007-12-15,2007,96
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2008-04-15,2008,54
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2008-05-15,2008,73.3333333333333
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2008-06-15,2008,273
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2008-08-15,2008,70
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2008-09-15,2008,120
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2008-12-15,2008,182.714285714286
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2009-04-15,2009,67
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2009-05-15,2009,52
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2009-06-15,2009,82
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2009-07-15,2009,110
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2009-09-15,2009,83.3333333333333
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2010-03-15,2010,93.6666666666667
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2010-08-15,2010,80
Inyo,2071,11.7,Bicarbonate Alkalinity (mg/l),2010-09-15,2010,110
